date,label
2016-11-18,-0.004782316243775453
2016-11-21,0.008450624279073837
2016-11-22,0.004271988875701904
2016-11-23,-0.011779830661347912
2016-11-25,0.002152059033152076
2016-11-28,0.0013217177398936464
2016-11-29,0.007919502229245978
2016-11-30,-0.013586466923811824
2016-12-01,-0.017590447058186576
2016-12-02,0.0008445461298192125
2016-12-05,0.016371401809066155
2016-12-06,-0.004483573683437769
2016-12-07,0.02368633790331054
2016-12-08,-0.005866054187623204
2016-12-09,0.01573515876129883
2016-12-12,0.0032273144968688605
2016-12-13,0.013028897816576457
2016-12-14,-0.004763531882465366
2016-12-15,-0.0015954439087477734
2016-12-16,-0.0044743424698909795
2016-12-19,0.02118789796367504
2016-12-20,-0.0012574582459377037
2016-12-21,0.0
2016-12-22,0.0001575647005265246
2016-12-23,-0.004878153332311785
2016-12-27,0.000632281310950944
2016-12-28,-0.004582480164035396
2016-12-29,-0.0014289103042359752
2016-12-30,-0.01208269079967439
2017-01-03,0.007080707318644963
2017-01-04,-0.0044743424698909795
2017-01-05,0.0
2017-01-06,0.008667829996712673
2017-01-09,-0.003182633601075069
2017-01-10,-0.00031939669570901774
2017-01-11,0.009102588206823414
2017-01-12,-0.009178657787803024
2017-01-13,0.0014375179282650752
2017-01-17,-0.002711298307724763
2017-01-18,-0.00047980739356001667
2017-01-19,-0.0032001427128584004
2017-01-20,0.0070627853912663685
2017-01-23,0.003506593647948808
2017-01-24,0.008894478601439992
2017-01-25,0.0025187471133469863
2017-01-26,0.009265057255000375
2017-01-27,0.02349468328047144
2017-01-30,-0.009881352842931679
2017-01-31,-0.0073699538507545626
2017-02-01,-0.01655040330312929
2017-02-02,-0.006448774985467365
2017-02-03,0.008073377106464719
2017-02-06,-0.0006281047413326801
2017-02-07,-0.003299750561055026
2017-02-08,-0.00141880559045926
2017-02-09,0.011367151133219178
2017-02-10,-0.0009365045342263345
2017-02-13,0.011249863161668205
2017-02-14,0.003730942176476848
2017-02-15,-0.000619669273261847
2017-02-16,-0.00015496626358690868
2017-02-17,0.0015499656439255105
2017-02-21,-0.0020117555121448305
2017-02-22,-0.0020157479760651853
2017-02-23,0.004039701827542874
2017-02-24,0.0
2017-02-27,-0.0060352665364346025
2017-02-28,-0.0038923144838136636
2017-03-01,0.015004901510772717
2017-03-02,-0.014321119273791538
2017-03-03,0.003749403944321328
2017-03-06,0.000311283202227175
2017-03-07,0.0020229003878287077
2017-03-08,0.009161338272554165
2017-03-09,-0.0040004797581898455
2017-03-10,0.003089498067404328
2017-03-13,-0.0033881305431615605
